kind,fine,v3,rank,containment,outside,note
HISTORICAL_APPROVED_LOW_DIRECT_CONTAINMENT,NGIQ-BR-00000090,APPROVE_CONTAINED_IN,1,0.37777,0.62012,"historical APPROVE_CONTAINED_IN yet fresh direct containment <0.5 or >20% of the parcel outside the same-side cortical G1 union (descriptive; not a verdict, mapping not modified)"
HISTORICAL_APPROVED_LOW_DIRECT_CONTAINMENT,NGIQ-BR-00000092,APPROVE_CONTAINED_IN,1,0.43371,0.56594,"historical APPROVE_CONTAINED_IN yet fresh direct containment <0.5 or >20% of the parcel outside the same-side cortical G1 union (descriptive; not a verdict, mapping not modified)"
HISTORICAL_APPROVED_LOW_DIRECT_CONTAINMENT,NGIQ-BR-00000094,APPROVE_CONTAINED_IN,1,0.52515,0.46963,"historical APPROVE_CONTAINED_IN yet fresh direct containment <0.5 or >20% of the parcel outside the same-side cortical G1 union (descriptive; not a verdict, mapping not modified)"
HISTORICAL_APPROVED_LOW_DIRECT_CONTAINMENT,NGIQ-BR-00000096,APPROVE_CONTAINED_IN,1,0.32285,0.61025,"historical APPROVE_CONTAINED_IN yet fresh direct containment <0.5 or >20% of the parcel outside the same-side cortical G1 union (descriptive; not a verdict, mapping not modified)"
HISTORICAL_APPROVED_LOW_DIRECT_CONTAINMENT,NGIQ-BR-00000098,APPROVE_CONTAINED_IN,1,0.27221,0.71816,"historical APPROVE_CONTAINED_IN yet fresh direct containment <0.5 or >20% of the parcel outside the same-side cortical G1 union (descriptive; not a verdict, mapping not modified)"
HISTORICAL_APPROVED_LOW_DIRECT_CONTAINMENT,NGIQ-BR-00000100,APPROVE_CONTAINED_IN,1,0.28031,0.61935,"historical APPROVE_CONTAINED_IN yet fresh direct containment <0.5 or >20% of the parcel outside the same-side cortical G1 union (descriptive; not a verdict, mapping not modified)"
HISTORICAL_APPROVED_LOW_DIRECT_CONTAINMENT,NGIQ-BR-00000102,APPROVE_CONTAINED_IN,1,0.41509,0.5703,"historical APPROVE_CONTAINED_IN yet fresh direct containment <0.5 or >20% of the parcel outside the same-side cortical G1 union (descriptive; not a verdict, mapping not modified)"
HISTORICAL_APPROVED_LOW_DIRECT_CONTAINMENT,NGIQ-BR-00000104,APPROVE_CONTAINED_IN,1,0.30765,0.69129,"historical APPROVE_CONTAINED_IN yet fresh direct containment <0.5 or >20% of the parcel outside the same-side cortical G1 union (descriptive; not a verdict, mapping not modified)"
HISTORICAL_APPROVED_LOW_DIRECT_CONTAINMENT,NGIQ-BR-00000106,APPROVE_CONTAINED_IN,1,0.32749,0.64664,"historical APPROVE_CONTAINED_IN yet fresh direct containment <0.5 or >20% of the parcel outside the same-side cortical G1 union (descriptive; not a verdict, mapping not modified)"
HISTORICAL_APPROVED_LOW_DIRECT_CONTAINMENT,NGIQ-BR-00000108,APPROVE_CONTAINED_IN,1,0.29469,0.65484,"historical APPROVE_CONTAINED_IN yet fresh direct containment <0.5 or >20% of the parcel outside the same-side cortical G1 union (descriptive; not a verdict, mapping not modified)"
HISTORICAL_APPROVED_LOW_DIRECT_CONTAINMENT,NGIQ-BR-00000110,APPROVE_CONTAINED_IN,1,0.26428,0.73159,"historical APPROVE_CONTAINED_IN yet fresh direct containment <0.5 or >20% of the parcel outside the same-side cortical G1 union (descriptive; not a verdict, mapping not modified)"
HISTORICAL_APPROVED_LOW_DIRECT_CONTAINMENT,NGIQ-BR-00000112,APPROVE_CONTAINED_IN,1,0.2022,0.7305,"historical APPROVE_CONTAINED_IN yet fresh direct containment <0.5 or >20% of the parcel outside the same-side cortical G1 union (descriptive; not a verdict, mapping not modified)"
HISTORICAL_APPROVED_LOW_DIRECT_CONTAINMENT,NGIQ-BR-00000114,APPROVE_CONTAINED_IN,1,0.43848,0.56066,"historical APPROVE_CONTAINED_IN yet fresh direct containment <0.5 or >20% of the parcel outside the same-side cortical G1 union (descriptive; not a verdict, mapping not modified)"
HISTORICAL_APPROVED_LOW_DIRECT_CONTAINMENT,NGIQ-BR-00000116,APPROVE_CONTAINED_IN,1,0.2942,0.67022,"historical APPROVE_CONTAINED_IN yet fresh direct containment <0.5 or >20% of the parcel outside the same-side cortical G1 union (descriptive; not a verdict, mapping not modified)"
HISTORICAL_APPROVED_LOW_DIRECT_CONTAINMENT,NGIQ-BR-00000118,APPROVE_CONTAINED_IN,1,0.33738,0.65846,"historical APPROVE_CONTAINED_IN yet fresh direct containment <0.5 or >20% of the parcel outside the same-side cortical G1 union (descriptive; not a verdict, mapping not modified)"
HISTORICAL_APPROVED_LOW_DIRECT_CONTAINMENT,NGIQ-BR-00000120,APPROVE_CONTAINED_IN,1,0.30636,0.64255,"historical APPROVE_CONTAINED_IN yet fresh direct containment <0.5 or >20% of the parcel outside the same-side cortical G1 union (descriptive; not a verdict, mapping not modified)"
HISTORICAL_APPROVED_LOW_DIRECT_CONTAINMENT,NGIQ-BR-00000122,APPROVE_CONTAINED_IN,1,0.34937,0.58397,"historical APPROVE_CONTAINED_IN yet fresh direct containment <0.5 or >20% of the parcel outside the same-side cortical G1 union (descriptive; not a verdict, mapping not modified)"
HISTORICAL_APPROVED_LOW_DIRECT_CONTAINMENT,NGIQ-BR-00000124,APPROVE_CONTAINED_IN,1,0.46728,0.51372,"historical APPROVE_CONTAINED_IN yet fresh direct containment <0.5 or >20% of the parcel outside the same-side cortical G1 union (descriptive; not a verdict, mapping not modified)"
HISTORICAL_APPROVED_LOW_DIRECT_CONTAINMENT,NGIQ-BR-00000138,APPROVE_CONTAINED_IN,1,0.28034,0.71102,"historical APPROVE_CONTAINED_IN yet fresh direct containment <0.5 or >20% of the parcel outside the same-side cortical G1 union (descriptive; not a verdict, mapping not modified)"
HISTORICAL_APPROVED_LOW_DIRECT_CONTAINMENT,NGIQ-BR-00000140,APPROVE_CONTAINED_IN,1,0.27531,0.71911,"historical APPROVE_CONTAINED_IN yet fresh direct containment <0.5 or >20% of the parcel outside the same-side cortical G1 union (descriptive; not a verdict, mapping not modified)"
HISTORICAL_APPROVED_LOW_DIRECT_CONTAINMENT,NGIQ-BR-00000142,APPROVE_CONTAINED_IN,1,0.2696,0.7224,"historical APPROVE_CONTAINED_IN yet fresh direct containment <0.5 or >20% of the parcel outside the same-side cortical G1 union (descriptive; not a verdict, mapping not modified)"
HISTORICAL_APPROVED_LOW_DIRECT_CONTAINMENT,NGIQ-BR-00000144,APPROVE_CONTAINED_IN,1,0.13706,0.83412,"historical APPROVE_CONTAINED_IN yet fresh direct containment <0.5 or >20% of the parcel outside the same-side cortical G1 union (descriptive; not a verdict, mapping not modified)"
HISTORICAL_APPROVED_LOW_DIRECT_CONTAINMENT,NGIQ-BR-00000152,APPROVE_CONTAINED_IN,1,0.21811,0.7748,"historical APPROVE_CONTAINED_IN yet fresh direct containment <0.5 or >20% of the parcel outside the same-side cortical G1 union (descriptive; not a verdict, mapping not modified)"
HISTORICAL_APPROVED_LOW_DIRECT_CONTAINMENT,NGIQ-BR-00000154,APPROVE_CONTAINED_IN,1,0.31292,0.67476,"historical APPROVE_CONTAINED_IN yet fresh direct containment <0.5 or >20% of the parcel outside the same-side cortical G1 union (descriptive; not a verdict, mapping not modified)"
HISTORICAL_APPROVED_LOW_DIRECT_CONTAINMENT,NGIQ-BR-00000156,APPROVE_CONTAINED_IN,1,0.25292,0.73078,"historical APPROVE_CONTAINED_IN yet fresh direct containment <0.5 or >20% of the parcel outside the same-side cortical G1 union (descriptive; not a verdict, mapping not modified)"
HISTORICAL_APPROVED_LOW_DIRECT_CONTAINMENT,NGIQ-BR-00000158,APPROVE_CONTAINED_IN,1,0.28242,0.69892,"historical APPROVE_CONTAINED_IN yet fresh direct containment <0.5 or >20% of the parcel outside the same-side cortical G1 union (descriptive; not a verdict, mapping not modified)"
HISTORICAL_APPROVED_LOW_DIRECT_CONTAINMENT,NGIQ-BR-00000160,APPROVE_CONTAINED_IN,1,0.32428,0.63107,"historical APPROVE_CONTAINED_IN yet fresh direct containment <0.5 or >20% of the parcel outside the same-side cortical G1 union (descriptive; not a verdict, mapping not modified)"
HISTORICAL_APPROVED_LOW_DIRECT_CONTAINMENT,NGIQ-BR-00000162,APPROVE_CONTAINED_IN,1,0.304,0.68891,"historical APPROVE_CONTAINED_IN yet fresh direct containment <0.5 or >20% of the parcel outside the same-side cortical G1 union (descriptive; not a verdict, mapping not modified)"
HISTORICAL_APPROVED_LOW_DIRECT_CONTAINMENT,NGIQ-BR-00000164,APPROVE_CONTAINED_IN,1,0.29964,0.65888,"historical APPROVE_CONTAINED_IN yet fresh direct containment <0.5 or >20% of the parcel outside the same-side cortical G1 union (descriptive; not a verdict, mapping not modified)"
HISTORICAL_APPROVED_LOW_DIRECT_CONTAINMENT,NGIQ-BR-00000166,APPROVE_CONTAINED_IN,1,0.38592,0.56125,"historical APPROVE_CONTAINED_IN yet fresh direct containment <0.5 or >20% of the parcel outside the same-side cortical G1 union (descriptive; not a verdict, mapping not modified)"
HISTORICAL_APPROVED_LOW_DIRECT_CONTAINMENT,NGIQ-BR-00000168,APPROVE_CONTAINED_IN,1,0.32079,0.67111,"historical APPROVE_CONTAINED_IN yet fresh direct containment <0.5 or >20% of the parcel outside the same-side cortical G1 union (descriptive; not a verdict, mapping not modified)"
HISTORICAL_APPROVED_LOW_DIRECT_CONTAINMENT,NGIQ-BR-00000170,APPROVE_CONTAINED_IN,1,0.29563,0.68089,"historical APPROVE_CONTAINED_IN yet fresh direct containment <0.5 or >20% of the parcel outside the same-side cortical G1 union (descriptive; not a verdict, mapping not modified)"
HISTORICAL_APPROVED_LOW_DIRECT_CONTAINMENT,NGIQ-BR-00000172,APPROVE_CONTAINED_IN,1,0.63448,0.33071,"historical APPROVE_CONTAINED_IN yet fresh direct containment <0.5 or >20% of the parcel outside the same-side cortical G1 union (descriptive; not a verdict, mapping not modified)"
HISTORICAL_APPROVED_LOW_DIRECT_CONTAINMENT,NGIQ-BR-00000174,APPROVE_CONTAINED_IN,1,0.62299,0.36788,"historical APPROVE_CONTAINED_IN yet fresh direct containment <0.5 or >20% of the parcel outside the same-side cortical G1 union (descriptive; not a verdict, mapping not modified)"
HISTORICAL_APPROVED_LOW_DIRECT_CONTAINMENT,NGIQ-BR-00000176,APPROVE_CONTAINED_IN,1,0.59933,0.36596,"historical APPROVE_CONTAINED_IN yet fresh direct containment <0.5 or >20% of the parcel outside the same-side cortical G1 union (descriptive; not a verdict, mapping not modified)"
HISTORICAL_APPROVED_LOW_DIRECT_CONTAINMENT,NGIQ-BR-00000178,APPROVE_CONTAINED_IN,1,0.59398,0.38655,"historical APPROVE_CONTAINED_IN yet fresh direct containment <0.5 or >20% of the parcel outside the same-side cortical G1 union (descriptive; not a verdict, mapping not modified)"
HISTORICAL_APPROVED_LOW_DIRECT_CONTAINMENT,NGIQ-BR-00000180,APPROVE_CONTAINED_IN,1,0.54835,0.42796,"historical APPROVE_CONTAINED_IN yet fresh direct containment <0.5 or >20% of the parcel outside the same-side cortical G1 union (descriptive; not a verdict, mapping not modified)"
HISTORICAL_APPROVED_LOW_DIRECT_CONTAINMENT,NGIQ-BR-00000194,APPROVE_CONTAINED_IN,1,0.31608,0.66774,"historical APPROVE_CONTAINED_IN yet fresh direct containment <0.5 or >20% of the parcel outside the same-side cortical G1 union (descriptive; not a verdict, mapping not modified)"
HISTORICAL_APPROVED_LOW_DIRECT_CONTAINMENT,NGIQ-BR-00000200,APPROVE_CONTAINED_IN,1,0.29725,0.68026,"historical APPROVE_CONTAINED_IN yet fresh direct containment <0.5 or >20% of the parcel outside the same-side cortical G1 union (descriptive; not a verdict, mapping not modified)"
HISTORICAL_APPROVED_LOW_DIRECT_CONTAINMENT,NGIQ-BR-00000204,APPROVE_CONTAINED_IN,1,0.19137,0.78375,"historical APPROVE_CONTAINED_IN yet fresh direct containment <0.5 or >20% of the parcel outside the same-side cortical G1 union (descriptive; not a verdict, mapping not modified)"
HISTORICAL_APPROVED_LOW_DIRECT_CONTAINMENT,NGIQ-BR-00000206,APPROVE_CONTAINED_IN,1,0.21319,0.74875,"historical APPROVE_CONTAINED_IN yet fresh direct containment <0.5 or >20% of the parcel outside the same-side cortical G1 union (descriptive; not a verdict, mapping not modified)"
HISTORICAL_APPROVED_LOW_DIRECT_CONTAINMENT,NGIQ-BR-00000208,APPROVE_CONTAINED_IN,1,0.23088,0.75652,"historical APPROVE_CONTAINED_IN yet fresh direct containment <0.5 or >20% of the parcel outside the same-side cortical G1 union (descriptive; not a verdict, mapping not modified)"
HISTORICAL_APPROVED_LOW_DIRECT_CONTAINMENT,NGIQ-BR-00000210,APPROVE_CONTAINED_IN,1,0.23376,0.75541,"historical APPROVE_CONTAINED_IN yet fresh direct containment <0.5 or >20% of the parcel outside the same-side cortical G1 union (descriptive; not a verdict, mapping not modified)"
